Customer_ID,SSN,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,credit_history_age,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance
CUS_0x12c1,902-44-7100,7172.7375,2,6,5,4,17,3,10.92,1,Good,695.2,32.06963632,30.66666667,No,171.4301979,513.2538753,Low_spent_Medium_value_payments,312.5896768
CUS_0x8a8e,988-17-6117,6551.776667,5,4,30,4,13,16,9.58,5,Standard,1482.15,28.07760287,7.583333333,Yes,135.5624741,80.21733034,High_spent_Large_value_payments,679.3978622
CUS_0x2246,869-97-4157,6593.4075,4,5,17,2,24,20,4.01,4,Standard,1262.12,39.93206002,27.83333333,Yes,125.3996585,92.09280219,High_spent_Large_value_payments,681.8482893
CUS_0xb457,505-82-9232,1156.935833,9,6,32,5,37,0,23.95,10,Bad,2802.45,30.94225998,1.5,Yes,53.60035082,56.23528241,Low_spent_Small_value_payments,295.8579501
CUS_0x42e6,811-31-7920,1954.771667,5,3,6,3,16,12,12.82,0,Standard,242.65,37.52098674,30.83333333,Yes,60.30343391,56.69154959,Low_spent_Large_value_payments,348.4821832
CUS_0x7cb9,599-00-9018,7957.486667,8,7,11,0,8,12,7.81,0,Good,633.13,26.9800078,16.08333333,No,0,553.7505969,Low_spent_Medium_value_payments,521.9980698
CUS_0x84bf,561-98-8315,1682.456667,6,7,33,6,34,17,22.15,8,Bad,3596.69,38.89961921,6.583333333,Yes,71.31558129,20.43953702,High_spent_Medium_value_payments,326.4905484
CUS_0x2b51,670-39-4075,4007.693333,7,3,10,4,11,17,6.17,0,Standard,45.94,30.89707333,20,Yes,112.7336672,163.6850317,High_spent_Medium_value_payments,374.3506344
CUS_0x99f1,983-66-2995,2864.395833,8,3,1,1,5,0,7.69,0,Good,267.22,26.11636799,25.58333333,No,23.81773148,86.12426696,High_spent_Small_value_payments,436.4975849
CUS_0x8b18,249-63-8554,5052.9675,9,5,30,6,51,16,27.17,17,Bad,2653.72,33.8720375,9.583333333,Yes,235.4503798,68.20171246,High_spent_Medium_value_payments,451.6446577
CUS_0xa7f8,741-64-6836,7636.4825,4,5,11,0,15,12,9.09,0,Good,1452.43,37.29212305,23.75,No,0,301.211813,High_spent_Small_value_payments,722.436437
CUS_0x529b,222-81-7309,3548.335,8,8,30,4,15,16,17.4,11,Standard,2597.2,28.26170073,15.75,Yes,111.519608,203.5490683,Low_spent_Medium_value_payments,319.7648237
CUS_0x1dac,235-35-8527,5805.84,8,9,30,9,61,20,18.19,9,Bad,3839.64,33.5993013,7.333333333,Yes,331.7195101,304.182207,High_spent_Medium_value_payments,276.4043895
CUS_0xa742,143-37-1481,1165.874167,8,3,23,5,6,8,15.36,15,Standard,1538.62,33.00993998,17.58333333,Yes,68.4496453,80.05114561,High_spent_Small_value_payments,228.0866258
CUS_0xa1de,285-30-2522,885.1829167,6,7,6,5,9,14,12.25,8,Standard,656.57,34.85241146,12.33333333,Yes,29.54006209,25.28363528,High_spent_Medium_value_payments,283.6945943
CUS_0x79ff,885-50-0108,930.5820833,7,7,16,4,10,7,2.36,0,Standard,818.71,35.30253173,28.83333333,Yes,23.99855954,66.27758112,Low_spent_Small_value_payments,292.7820677
CUS_0xc2c5,563-08-0705,794.4391667,7,9,23,6,47,20,22.41,9,Bad,3707.9,31.02046619,12.08333333,Yes,28.8474345,39.20798232,Low_spent_Small_value_payments,293.2752152
CUS_0x9acb,955-93-2132,3726.518333,4,7,20,0,11,15,1.37,1,Standard,890.19,30.74787374,30.16666667,No,0,167.006644,High_spent_Small_value_payments,465.6451893
CUS_0x5625,859-74-5676,10231.6,1,4,9,3,21,11,10.7,1,Good,50.83,28.69837681,25.91666667,No,169.6272275,373.033809,Low_spent_Small_value_payments,770.4989635
CUS_0xba94,607-98-2198,1548.304167,3,6,18,2,7,18,11.52,11,Standard,1352.15,24.50505476,8.166666667,Yes,16.52870275,161.4280255,Low_spent_Small_value_payments,266.8736885
CUS_0xc0b3,973-12-0733,1244.554583,7,3,17,5,8,18,18.85,0,Standard,1214.53,34.07067317,14.08333333,Yes,53.91846893,80.85327109,Low_spent_Small_value_payments,279.6837183
CUS_0xc42f,648-38-4326,511.7466667,7,10,28,7,44,15,3.2,12,Bad,2372.51,30.41103715,9.583333333,Yes,26.64196079,34.12571978,Low_spent_Medium_value_payments,285.697212
CUS_0x6058,159-06-4178,9531.8225,4,4,11,1,14,2,8.37,4,Good,240.56,28.13816801,29.66666667,No,81.10299285,173.1443728,High_spent_Large_value_payments,938.9348843
CUS_0x268b,647-38-6615,5140.283333,9,5,21,4,58,25,3.64,10,Bad,2490.34,37.32241721,6.5,Yes,186.8174693,195.4638263,High_spent_Medium_value_payments,381.7470377
CUS_0x1ec5,042-68-5885,2426.564168,4,3,7,1,12,15,6.06,2,Good,190.98,24.96316356,31.91666667,No,30.34551769,143.7920338,Low_spent_Small_value_payments,393.4526151
CUS_0x4ae9,#F%$D@*&8,10055.575,0,4,11,3,14,5,5.66,3,Good,339.01,27.65244312,31,No,182.0979209,506.6826418,Low_spent_Large_value_payments,586.7769373
CUS_0x1a53,425-07-1650,2086.375,8,5,14,2,12,19,11.26,4,Standard,2404.64,32.69441853,13.91666667,Yes,45.17032541,227.5540172,High_spent_Small_value_payments,225.9131574
CUS_0x33bc,955-29-8226,1453.6825,10,6,25,3,53,12,8.2,6,Standard,1495.9,26.14961894,11.25,Yes,23.26779435,40.70018869,High_spent_Medium_value_payments,331.400267
CUS_0x8f68,302-10-7307,6700.276667,10,7,32,9,58,22,24.59,9,Bad,3492.03,39.30634427,1.166666667,Yes,480.8178512,256.6711296,High_spent_Small_value_payments,192.5386858
CUS_0x4dfb,618-74-3788,9939.143333,0,2,11,0,14,6,13.2,2,Good,542.7,32.42525335,19.16666667,No,0,203.1804113,High_spent_Large_value_payments,1030.733922
CUS_0xa3c,054-73-9178,1054.683333,8,8,28,8,25,21,28.65,11.14285714,Bad,3457.78,36.83332383,6.916666667,Yes,91.84540323,72.43911889,Low_spent_Small_value_payments,231.1838112
CUS_0x4605,592-19-3205,7121.2225,5,2,9,2,15,7,4.72,1,Good,774.36,26.1763573,18.25,No,96.90847014,646.7072613,Low_spent_Medium_value_payments,248.5065186
CUS_0x94d2,348-69-3594,2071.50875,4,5,11,1,7,9,10.4,1,Good,1215.84,37.47865042,24.33333333,No,16.92255727,209.9037898,Low_spent_Medium_value_payments,260.3245279
CUS_0x95d4,#F%$D@*&8,4348.49,5,6,5,1,31,12,9.36,4,Standard,203.33,36.20643547,28.41666667,Yes,40.58526111,177.4350621,Low_spent_Large_value_payments,486.8286768
CUS_0xaa93,766-58-3552,1779.174167,6,6,34,4,19,9,9.5,5,Standard,1865.26,27.72620053,10.66666667,Yes,38.43049906,218.8610099,Low_spent_Small_value_payments,210.6259077
CUS_0xaa66,841-06-2917,1023.311128,7,5,28,5,43,24,20.85,8,Bad,4593.28,35.93451582,3.25,Yes,60.53596372,63.17847516,Low_spent_Small_value_payments,280.1463111
CUS_0x9c17,224-39-6786,2635.268333,6,10,31,9,31,19,6.45,11,Bad,1367.94,25.66744747,11.66666667,Yes,172.6284364,91.63087697,High_spent_Medium_value_payments,249.2675199
CUS_0x70d8,379-60-1712,9814.5775,0,3,9,3,0,10,6.23,3,Good,115.22,28.80967351,30.25,No,183.0013199,156.6221468,High_spent_Large_value_payments,881.8342834
CUS_0x3e7f,749-76-8458,13535.21333,5,6,11,0,29,9,11.65,0,Good,1000.11,39.79320294,25.75,No,0,163.8399017,High_spent_Large_value_payments,1429.681432
CUS_0x9da0,649-81-2116,1108.795,8,5,26,6,56,16,18.1,11,Bad,2660.07,34.56448466,8.75,Yes,61.79987177,83.59354837,High_spent_Medium_value_payments,256.0783473
CUS_0x6733,287-90-6751,1510.854167,10,10,32,7,42,20,23.02,8,Bad,3313.55,24.55842966,9.75,Yes,67.51166302,88.13970753,High_spent_Small_value_payments,255.4340461
CUS_0x47c8,791-33-3539,628.2,10,9,15,5,41,15,1.63,13,Bad,1640.86,31.67113029,13.91666667,Yes,36.93670398,45.68935126,Low_spent_Small_value_payments,270.1939448
CUS_0x3c41,922-59-4417,3289.444167,0,6,10,0,2,0,6.34,2,Good,1465.73,39.2289725,26.91666667,No,0,96.68172934,Low_spent_Medium_value_payments,512.2626873
CUS_0x9d1a,059-71-5401,5783.066667,6,6,18,7,5,16,18.24,8,Standard,2162.07,39.6400683,15.75,Yes,368.8786135,133.0441786,High_spent_Large_value_payments,316.3838746
CUS_0xc737,087-09-7867,6710.36,2,1,4,1,7,0,16.8,4,Good,1080.98,29.31920176,18.83333333,No,48.57797806,181.7948173,High_spent_Small_value_payments,700.6632047
CUS_0xadab,019-69-0387,12909.03,5,5,10,2,12,9,15.13,2,Good,1122.62,30.42541522,33.08333333,No,129.959109,1178.264409,Low_spent_Medium_value_payments,262.6794816
CUS_0x8b11,922-08-2337,837.7704167,8,4,10,3,16,8,0,0,Standard,1222.28,25.31937104,27.91666667,No,21.24332548,99.41925183,Low_spent_Small_value_payments,253.1144644
CUS_0x5eaf,036-32-8848,6627.74,7,5,6,3,9,9,6.99,4,Standard,847.66,26.80856208,17.91666667,Yes,145.3729402,114.6502269,High_spent_Large_value_payments,642.7508329
CUS_0xa04d,#F%$D@*&8,1495.2225,7,5,29,6,33,15,33.96,9,Bad,2769.02,36.57791343,3.25,Yes,66.6487034,137.7140838,Low_spent_Medium_value_payments,225.1594628
CUS_0xe99,164-90-3178,3917.461667,6,3,5,2,23,8,15.38,6,Standard,647.24,25.40660893,16.5,No,69.31834886,36.05710454,High_spent_Large_value_payments,526.3707133
CUS_0xc548,540-77-4341,3043.851667,8,9,32,6,61,19,25.31,9,Bad,4907.1,39.82330524,12.33333333,Yes,96.92283323,247.9188717,Low_spent_Large_value_payments,229.5434617
CUS_0xbf9a,447-09-0118,4471.8925,10,6,22,5,59,16,25.74,7,Bad,3119.55,33.83237129,13.41666667,Yes,213.4434272,78.49163169,High_spent_Medium_value_payments,405.2541911
CUS_0x7d43,971-56-5281,10903.8125,0,5,9,2,5,4,8.29,2,Good,226.21,41.51855185,20.58333333,No,201.2473388,161.6344446,High_spent_Medium_value_payments,977.4994667
CUS_0x473f,977-14-8386,1536.639167,5,3,10,4,7,15,1.49,1,Good,1363.29,35.30905415,22.16666667,No,38.07252493,73.19537706,Low_spent_Small_value_payments,332.3960147
CUS_0x8f84,709-75-8028,3232.728333,3,5,2,2,6,0,9.45,1,Good,1148.21,25.234619,31.41666667,No,52.41216562,372.3723698,Low_spent_Small_value_payments,188.4882979
CUS_0x64c,569-95-4551,5065.56,7,7,17,4,15,8,11.49,7,Standard,947.31,28.51575919,31.41666667,Yes,182.441217,403.2087998,Low_spent_Small_value_payments,210.9059832
CUS_0x2993,572-75-0922,2848.071667,10,7,32,6,48,25,1.52,9,Bad,4733.81,24.2794679,3.916666667,Yes,139.2392727,86.27623408,Low_spent_Medium_value_payments,339.2916599
CUS_0x9305,122-99-9715,5333.928333,5,5,5,2,16,0,9.68,0,Good,34.3,27.94260186,23.66666667,No,73.22635345,191.1478813,High_spent_Small_value_payments,529.0185986
CUS_0xa89b,701-64-5974,3684.455,10,10,21,6,46,18,17.5,9,Bad,4814.08,31.57965715,4.166666667,Yes,128.5364098,197.7290746,Low_spent_Large_value_payments,200.4820705
CUS_0x5bec,473-70-9348,1455.344167,8,7,30,4,46,12,17.44,12,Standard,2186.43,34.91725583,10.58333333,Yes,48.78797271,107.7815398,Low_spent_Small_value_payments,278.9649041
CUS_0x3f6,766-29-6741,5197.393333,6,6,2,3,29,17,6.53,0,Good,989.42,37.54891435,22.16666667,No,105.6624787,331.6024886,Low_spent_Large_value_payments,352.474366
CUS_0x87a4,#F%$D@*&8,1318.951667,8,4,5,0,16,8,12.33,6,Standard,848.59,23.22931788,27.08333333,No,0,126.325783,Low_spent_Medium_value_payments,285.5693837
CUS_0x535d,118-92-2759,1689.31,7,8,23,6,54,22,24.32,6,Bad,2697.61,38.47043105,5.416666667,Yes,90.90941943,95.03752846,High_spent_Medium_value_payments,301.4750918
CUS_0x9ff5,#F%$D@*&8,4022.615,8,5,17,6,23,9,17.15,9,Standard,1819.26,40.14727085,9,Yes,162.9793997,62.73173025,High_spent_Large_value_payments,416.55037
CUS_0x5b30,631-30-3731,908.4253371,6,7,13,7,8,13,7.04,4,Standard,1948.99,23.7097085,13.83333333,Yes,79.75558284,96.67554874,Low_spent_Small_value_payments,212.9347851
CUS_0xa0c,767-22-6800,1165.1275,5,4,25,4,29,18,8.85,16,Standard,2322.35,37.22144639,13.58333333,Yes,50.2433452,72.47054681,Low_spent_Small_value_payments,283.798858
CUS_0x7f46,678-01-6621,14784.82,2,4,10,2,13,8,0.55,0,Good,276.03,31.71207245,30.66666667,No,294.2037426,382.4927978,High_spent_Large_value_payments,1041.78546
CUS_0x3134,100-88-4168,8446.99,3,3,8,0,12,1,8.23,1,Good,1371.87,43.59877052,19.41666667,No,0,218.4038795,High_spent_Large_value_payments,866.2951205
CUS_0xb66d,565-85-5504,2437.766667,5,8,26,3,12,18,15.29,11,Standard,1793.18,26.32842933,18.66666667,Yes,65.26315554,86.77691626,Low_spent_Small_value_payments,381.7365949
CUS_0x2547,716-36-6138,2437.218333,3,3,12,4,16,17,8.55,7,Standard,1483.05,30.6668975,8.75,Yes,63.95505298,141.6421073,Low_spent_Medium_value_payments,318.124673
CUS_0x4802,#F%$D@*&8,2614.564167,6,4,8,4,25,21,7.14,1,Standard,475.41,35.40753966,17.75,No,86.04239283,155.9882832,Low_spent_Large_value_payments,289.4257406
CUS_0x6817,951-66-5100,11965.05333,4,5,11,6,14,13,15.8,9,Standard,529.67,27.80878475,5.75,Yes,474.9304504,463.6023822,High_spent_Medium_value_payments,507.9725007
CUS_0x5877,861-03-1735,6375.5075,3,4,16,3,21,12,1.85,4,Standard,109.97,25.92294686,32.58333333,No,165.054542,123.2690571,High_spent_Large_value_payments,589.2271509
CUS_0x1ce6,006-25-8423,5762.593333,7,7,20,5,45,15,2.21,6,Bad,1250.01,34.41945612,12.5,Yes,180.1874059,354.5773116,High_spent_Small_value_payments,301.4946158
CUS_0x4c1c,654-14-2387,8924.5525,7,5,12,2,28,19,11.33,4,Standard,962.51,28.87787036,29.91666667,No,125.9142627,520.188973,Low_spent_Small_value_payments,536.3520144
CUS_0x8171,564-93-4153,4558.6225,8,8,22,5,67,22,24.58,12,Bad,2557.06,36.24366343,11.66666667,Yes,196.6202025,98.77301714,High_spent_Medium_value_payments,410.4690303
CUS_0x3906,835-52-7572,4689.145,4,3,12,2,13,15,12.77,7,Standard,170.06,39.9133134,27.58333333,Yes,88.88510991,488.4979729,Low_spent_Small_value_payments,181.5314172
CUS_0x6894,043-33-2748,1015.056667,6,8,25,8,19,24,19.78,12,Bad,3852.21,40.18456363,1.083333333,Yes,87.02200428,57.04124769,Low_spent_Small_value_payments,247.4424147
CUS_0x21f4,587-32-3592,9366.753333,7,6,4,4,28,6,10.54,0,Good,926.18,28.27746071,31.16666667,No,225.9237623,774.6590729,Low_spent_Large_value_payments,206.0924982
CUS_0x2c13,071-83-5848,1349.280833,5,7,26,2,5,0,18.5,13,Standard,1314.77,28.58800479,6.5,Yes,16.35649405,50.28435573,Low_spent_Small_value_payments,358.2872336
CUS_0x97d,#F%$D@*&8,985.5569044,7,9,18,6,31,25,16.84,6,Bad,2558.29,30.39470131,4.083333333,Yes,35.57913689,49.7181134,Low_spent_Small_value_payments,273.7102914
CUS_0x68ef,889-56-0995,3809.06,4,3,9,4,11,19,17.9,5,Standard,1847.52,22.39429894,20.41666667,Yes,351.5634875,408.4609396,High_spent_Medium_value_payments,182.0282267
CUS_0x6bc0,191-18-9591,1046.691667,10,8,33,6,20,19,7.39,9,Standard,2054.39,37.47722143,9.25,Yes,36.48924719,115.4525433,Low_spent_Small_value_payments,242.7273762
CUS_0x6b3a,578-99-4058,2670.061667,6,6,26,3,20,20,0.56,10,Bad,1280.16,28.63899497,7.583333333,Yes,72.43564255,186.5120994,Low_spent_Small_value_payments,298.0584248
CUS_0xb7f1,712-77-7761,2552.386667,9,5,17,7,38,0,7.62,10,Bad,2121.07,28.66216813,7.916666667,Yes,140.793865,191.9665968,Low_spent_Large_value_payments,192.4782048
CUS_0xab01,#F%$D@*&8,5004.513333,10,8,16,8,36,16,19.77,0,Bad,3697.41,36.379227,12.58333333,Yes,241.3552404,170.6519628,High_spent_Small_value_payments,348.4441301
CUS_0x93f,001-68-2340,403.2541667,3,6,28,5,29,17,14.63,8,Standard,1732.94,30.97087834,16.25,Yes,28.24828587,25.48340867,High_spent_Small_value_payments,246.5937221
CUS_0x36f2,661-06-7195,996.5179167,4,4,15,1,30,13,4.58,0,Standard,189.59,31.21936737,29.41666667,No,9.091012304,31.46457437,Low_spent_Medium_value_payments,339.096205
CUS_0x861a,973-17-0279,4107.7225,8,4,7,6,26,20,16.73,5,Standard,1379.29,30.97626665,19.75,Yes,230.7983297,161.4019234,High_spent_Medium_value_payments,268.5719969
CUS_0x1de5,269-18-2158,5053.57,7,6,29,4,30,24,11.48,12,Bad,1323.21,25.13128186,9.25,Yes,147.0690963,480.1852223,Low_spent_Medium_value_payments,158.1026814
CUS_0x3d78,290-53-1322,686.7766667,3,6,24,6,5,18,10.36,8,Standard,1909.45,31.0441461,13.58333333,Yes,45.26746209,23.3030483,Low_spent_Large_value_payments,270.1071563
CUS_0x7765,566-24-8004,1304.82875,0,4,12,1,8,12,6.89,4,Good,1026.46,24.80328328,31.75,No,6.637556692,11.62749029,High_spent_Large_value_payments,352.217828
CUS_0x1fcd,372-32-6203,5759.3025,5,3,8,2,26,11,1.12,2,Standard,64.27,38.28482543,17.33333333,No,99.19363074,216.8034115,High_spent_Medium_value_payments,509.9332078
CUS_0x466a,363-86-6263,3061.344167,6,4,3,0,33,19,3.88,4,Good,1360.71,24.30053224,26,No,0,184.0121917,Low_spent_Large_value_payments,392.122225
CUS_0x9c79,666-69-1793,6867.796667,4,5,3,3,9,4,11.99,4,Good,1235.16,36.11585922,24.25,No,151.7464949,238.0165395,High_spent_Medium_value_payments,547.0166323
CUS_0x21a7,240-74-6989,10443.05,7,5,16,4,7,9,15.6,3,Standard,18.99,28.31957958,24.25,No,294.9937276,382.2245579,High_spent_Small_value_payments,627.0867145
CUS_0x4ee7,999-01-9823,10530.5325,1,4,11,0,2,7,10.53,3,Good,1422.93,44.68481751,21.33333333,No,0,311.9121256,High_spent_Medium_value_payments,991.1411244
CUS_0x872b,199-14-9559,738.54125,8,10,33,7,52,10,12.57,8,Standard,2665.74,36.80076837,6.583333333,Yes,37.06935857,31.06586497,Low_spent_Small_value_payments,248.4588906
CUS_0x8a30,972-56-1708,2821.004167,5,6,17,0,11,18,7.71,3,Standard,34.45,34.50595459,28.66666667,Yes,0,242.0054178,Low_spent_Medium_value_payments,320.0949989
CUS_0x15f1,097-15-4981,4016.3425,6,10,26,5,27,0,10.99,11,Bad,2620.12,29.68156376,9.916666667,Yes,172.0831023,197.3062644,High_spent_Small_value_payments,292.2448833
CUS_0x4287,271-62-6210,2061.65625,5,7,7,1,9,2,9.46,2,Good,655.46,29.57224202,21.33333333,No,13.08293848,191.8689154,Low_spent_Small_value_payments,291.2137712
CUS_0xb887,880-09-9170,1950.1175,3,7,12,2,9,18,12.88,0,Standard,412.13,37.97392664,25,No,33.70115162,73.8775497,Low_spent_Small_value_payments,377.4330487
CUS_0x81de,288-17-3018,7085.56,1,3,6,3,5,11,0.25,0,Good,487.21,31.9599652,28.33333333,No,187.87942,104.377212,High_spent_Large_value_payments,656.299368
CUS_0xa7cd,753-72-5171,1228.240833,8,4,14,1,28,0,3.16,3,Standard,527.37,36.63634253,31,Yes,12.79615829,60.70576409,Low_spent_Medium_value_payments,329.322161
CUS_0xb99e,496-36-8312,926,7,9,27,2,30,10,10.73,8,Standard,1784.98,24.74210966,18.66666667,Yes,10.72940836,30.82743519,High_spent_Medium_value_payments,301.0431565
CUS_0x8697,427-61-8430,1127.075609,9,9,18,7,64,19,17.21,12,Bad,4751.52,32.85299277,10.66666667,Yes,144.8857497,65.58764795,Low_spent_Large_value_payments,261.2931598
CUS_0x5247,984-58-2416,3191.104167,1,6,9,2,5,7,5.28,2,Good,898.75,40.25305198,23.41666667,No,44.12466476,37.57717536,High_spent_Medium_value_payments,487.4085765
CUS_0x5da3,333-52-1932,1269.29375,8,3,5,1,14,18,4.74,0,Good,899.28,29.41935421,32.5,No,13.31441945,79.75092561,Low_spent_Small_value_payments,323.8640299
CUS_0x65fc,238-34-4780,11114.3925,1,6,4,0,13,10,4.2,1,Good,676.45,32.79779833,31.66666667,No,0,649.116027,High_spent_Small_value_payments,722.323223
CUS_0x3139,490-80-5398,1791.163333,6,5,18,4,14,15,17.39,8,Standard,1266.31,28.01899924,16,Yes,57.41221246,157.4456613,Low_spent_Large_value_payments,234.2584595
CUS_0x7a4d,872-74-3757,8854.59,2,3,7,4,6,0,10.02,1,Good,321.36,23.8190689,27.33333333,No,178.3674403,711.606801,Low_spent_Large_value_payments,265.4847587
CUS_0xbf66,924-02-1044,5790.62,3,3,5,2,17,0,6.87,2,Good,1116.18,28.56389638,19.16666667,No,89.44055935,431.7006402,Low_spent_Large_value_payments,327.9208004
CUS_0x1dbb,000-89-8752,488.9308333,8,8,22,5,32,27,15.44,9,Bad,1438.65,31.06793413,7.666666667,Yes,26.82521296,44.02490264,Low_spent_Small_value_payments,268.0429677
CUS_0x83ef,332-20-3492,6462.93,0,5,3,4,15,0.333333333,10.18,4,Good,731.36,35.07452432,25,No,136.9389238,71.82606844,High_spent_Large_value_payments,677.5280078
CUS_0xc00f,792-34-9499,4398.371681,6,9,26,9,49,25,2.49,6,Bad,1747.08,28.68354434,6.25,Yes,292.9697634,174.6662687,High_spent_Small_value_payments,266.4129679
CUS_0x4946,121-29-4094,1901.5125,10,6,24,8,30,18,0,14,Bad,1543.16,32.73032439,7.916666667,Yes,72.29389799,135.7336706,Low_spent_Small_value_payments,272.1236814
CUS_0x9486,335-91-9347,1132.981667,9,9,21,8,44,18,3.9,7,Bad,2302.28,26.61221642,13.66666667,Yes,66.23584191,145.1601411,Low_spent_Small_value_payments,191.9021837
CUS_0x4c9b,852-86-5759,2488.951667,7,5,15,2,27,21,5.04,4,Standard,1472.05,25.11917133,32.41666667,Yes,31.3353616,67.38373917,Low_spent_Large_value_payments,420.1760659
CUS_0x7b47,874-02-7975,7711.299703,6,7,14,5,26,15,12.85,6,Standard,1475.05,32.14765298,17.08333333,Yes,377.4184647,806.1293985,Low_spent_Small_value_payments,324.5289907
CUS_0x1bb0,415-44-1369,1951.495833,8,3,7,1,25,20,4.83,2,Standard,327.77,31.58535838,27.25,No,9.060348683,56.43594822,High_spent_Medium_value_payments,379.6532864
CUS_0x5d6a,936-87-3279,5221.243333,8,6,32,6,54,19,7.27,12,Bad,2057.22,25.24960272,7.166666667,Yes,217.6214021,131.3040616,Low_spent_Large_value_payments,443.1988697
CUS_0x3fde,506-39-3987,2674.440833,5,3,5,4,19,13,0.64,1,Standard,1475.3,25.90486055,20,No,71.3011565,95.35441524,High_spent_Medium_value_payments,350.7885116
CUS_0x3acc,132-30-4857,2682.389167,4,7,9,2,32,15,9.28,2,Standard,1362.65,31.23432428,24.08333333,Yes,28.1622096,232.635113,Low_spent_Large_value_payments,277.441594
CUS_0x7e0f,349-39-1974,13561.71333,2,2,1,1,0,11,9.22,0,Good,1200.66,35.76632053,16.25,No,78.52806891,304.6315143,High_spent_Medium_value_payments,1223.01175
CUS_0x33d6,403-38-6794,1202.623333,2,6,6,1,12,2,7.01,0,Good,1426.15,28.07705888,18.58333333,No,13.08069088,157.6971629,Low_spent_Small_value_payments,239.4844796
CUS_0x56b9,335-16-7428,4142.733333,6,6,5,4,7,12,4.12,2,Standard,539.35,37.81982325,31.66666667,No,121.558671,141.8886251,High_spent_Medium_value_payments,400.8260372
CUS_0x24ee,313-17-3944,1059.368333,7,7,25,7,56,19,8.65,7,Bad,1883.54,25.88068165,19.58333333,Yes,72.70667922,24.69774034,Low_spent_Large_value_payments,248.5324138
CUS_0x3e17,754-95-5102,5055.875,10,5,24,7,63,11,15.26,9,Standard,2521.64,34.70570036,19.08333333,Yes,286.5259334,54.73923125,High_spent_Medium_value_payments,414.3223354
CUS_0x40be,535-60-3557,1729.628333,4,7,15,4,31,0,11.46,1,Standard,877.44,25.85599235,28.41666667,No,78.25312442,86.47754089,Low_spent_Medium_value_payments,288.232168
CUS_0x3b9d,303-61-1404,6192.216667,10,5,22,6,63,18,13.62,8,Standard,2492.68,30.94679423,14.41666667,Yes,270.7572085,323.5281187,Low_spent_Large_value_payments,294.9363395
CUS_0xada3,764-30-4139,2312.330833,3,7,6,1,10,11,10.37,2,Good,80.83,30.81952355,29.16666667,No,21.4919655,197.2612866,Low_spent_Small_value_payments,302.4798313
CUS_0xb97,923-98-0119,1067.048333,7,7,14,0,25,16,18.46,7,Standard,670.02,29.43091724,24.41666667,Yes,0,38.441043,Low_spent_Small_value_payments,358.2637903
CUS_0xb749,351-84-1643,3460.38,2,6,1,1,19,7,5.91,4,Good,490.98,38.60865864,27.83333333,No,31.22680724,228.2704634,Low_spent_Large_value_payments,356.5407294
CUS_0x8a27,431-33-1435,7464.715,6,3,12,1,11,19,2.16,3,Standard,968.19,27.22736137,29.41666667,No,61.13806926,258.5249891,High_spent_Medium_value_payments,676.8084417
CUS_0x18ab,023-12-4309,1501.708333,9,8,25,9,16,22,22.07,6,Bad,2685.41,33.02004769,11.66666667,Yes,84.42084263,158.0278729,Low_spent_Small_value_payments,197.7221178
CUS_0x8a47,533-77-7750,5586.25,3,3,6,5,6,9,18.2,4,Standard,64.66,32.9067223,11.58333333,Yes,224.5207004,445.6405692,Low_spent_Large_value_payments,158.4637304
CUS_0x470c,973-06-1882,5384.988333,3,6,15,0,30,19,8.16,0,Standard,554.69,34.03733509,21.08333333,Yes,0,168.2630918,High_spent_Small_value_payments,630.2357415
CUS_0xc58,398-06-7978,2434.831667,6,6,14,4,5,7,9.41,5,Standard,2089.89,24.36909731,15,Yes,92.52719106,56.2586407,High_spent_Medium_value_payments,344.6973349
CUS_0x950a,099-97-3650,6059.103333,8,10,24,6,23,19,9.93,7,Bad,1644.89,37.93417439,11.16666667,Yes,313.4597054,250.3779667,Low_spent_Large_value_payments,159.3286478
CUS_0x9c9f,575-50-5128,1489.31625,8,6,20,4,35,11,11.28,5,Standard,1285.78,36.99902219,15.58333333,Yes,35.00376882,152.0992583,Low_spent_Small_value_payments,251.8285979
CUS_0x3542,410-12-2742,1935.66,8,9,30,5,20,0,13.08,9,Bad,4176.67,27.33540177,6.916666667,Yes,48.49145578,153.7684004,Low_spent_Medium_value_payments,271.3061438
CUS_0x7d96,403-90-2072,1175.148333,7,6,29,5,59,19,20.31,12,Bad,4003.87,36.33004555,1,Yes,67.4109964,53.11686328,High_spent_Small_value_payments,256.9869737
CUS_0xbfa7,918-55-8627,544.5045833,8,3,6,6,16,10,12.43,8,Standard,1190.59,30.80305656,18.83333333,Yes,34.78888164,29.42013319,Low_spent_Medium_value_payments,281.6575459
CUS_0x715f,469-98-2089,6841.268333,3,5,11,1,10,0,12.31,0,Good,184.71,36.14133218,20.5,No,41.30388916,236.8282986,High_spent_Large_value_payments,685.9946456
CUS_0x36ec,837-30-3669,2444.691667,10,8,16,5,25,19,8.78,7,Standard,2482.73,35.56123992,8.583333333,Yes,66.86611734,68.00876091,Low_spent_Medium_value_payments,389.5942884
